Dates;Andorre;Émirats arabes Unis;Afghanistan;Antigua-et-Barbuda;Anguilla;Albanie;Arménie;Angola;Argentine;Autriche;Australie;Aruba;Azerbaïdjan;Bosnie-Herzégovine;Barbade;Bangladesh;Belgique;Burkina Faso;Bulgarie;Bahreïn;Burundi;Bénin;Bermudes;Brunei;Bolivie;Bonaire;Brésil;Bahamas;Bhoutan;Botswana;Biélorussie;Belize;Canada;République démocratique du Congo;République centrafricaine;Congo;Suisse;Côte d’Ivoire;Chili;Cameroun;Chine;Colombie;Costa Rica;Cuba;Cap Vert;Curaçao;Chypre;République tchèque;Allemagne;Djibouti;Danemark;Dominique;République dominicaine;Algérie;Équateur;Estonie;Égypte;Sahara Occidental;Grèce;Erythrée;Espagne;Éthiopie;Finlande;Fidji;Îles Malouines;Îles Féroé;France;Gabon;Grenade;Géorgie;Guernesey;Ghana;Gibraltar;Groeland;Gambie;Guinée;Guinée équatoriale;Guatemala;Guam;Guinée Bissau;Guyana;Honduras;Croatie;Haïti;Hongrie;Indonésie;Irlande;Israël;Île de Man;Inde;Irak;Iran;Islande;Italie;Jersey;Jamaïque;Jordanie;Japon;Kenya;Kirghizistan;Cambodge;Comores;Saint-Kitts-et-Nevis;Corée du Sud;Koweït;Îles Caïmans;Kazakhstan;Laos;Liban;Sainte Lucie;Liechtenstein;Sri Lanka;Liberia;Lesotho;Lituanie;Luxembourg;Lettonie;Libye;Maroc;Monaco;Moldavie;Monténégro;Madagascar;Macédoine du Nord;Mali;Birmanie;Mongolie;Îles Mariannes du Nord;Mauritanie;Montserrat;Malte;Maurice;Maldives;Malawi;Mexique;Malaisie;Mozambique;Namibie;Nouvelle Calédonie;Niger;Nigeria;Nicaragua;Pays-Bas;Norvège;Népal;Nouvelle-Zélande;Oman;Panama;Perou;Polynésie française;Papouasie-Nouvelle-Guinée;Philippines;Pakistan;Pologne;Porto Rico;Palestine;Portugal;Paraguay;Qatar;Roumanie;Serbie;Russie;Rwanda;Arabie saoudite;Seychelles;Soudan;Suède;Singapour;Slovénie;Slovaquie;Sierra Leone;Saint-Marin;Sénégal;Somalie;Suriname;Soudan-du-Sud;Sao-Tomé-et-Principe;Salvador;Saint-Martin;Syrie;Eswatini;Îles Turques-et-Caïques;Tchad;Togo;Thaïlande;Tadjikistan;Timor oriental;Tunisie;Turquie;Trinidad et Tobago;Taïwan;Tanzanie;Ukraine;Ouganda;Royaume-Uni;États-Unis;Uruguay;Ouzbékistan;Vatican;Saint-Vincent-et-les-Grenadines;Venezuela;Îles Vierges britanniques;Îles Vierges américaines;Vietnam;Kosovo;Yémen;Afrique du Sud;Zambie;Zimbabwe
3/22/20;13;13;0;0;;6;30;2;67;375;224;;9;30;8;7;470;24;36;21;;0;0;5;1;;224;0;0;;19;;331;9;2;1;1271;3;103;0;65;52;4;4;1;;17;91;3276;0;71;;78;37;106;23;29;;35;1;4866;0;71;1;;12;1847;0;;6;0;5;0;0;0;0;2;4;1;;0;2;80;0;28;141;102;171;1;89;21;966;64;6557;0;0;15;39;0;8;4;;;98;17;0;3;;67;0;2;12;1;;36;186;13;;10;6;14;0;0;15;;;4;;0;0;17;2;0;;48;153;;0;2;0;10;0;637;184;0;13;4;45;55;2;0;150;151;111;;4;260;4;11;59;14;53;0;118;0;0;123;47;42;41;;0;9;0;4;;;0;;;0;;1;6;233;;1;6;277;40;18;3;15;1;1255;7123;25;0;0;;0;;;7;7;;35;0;1
3/23/20;25;0;10;0;;13;4;0;41;607;611;;12;33;3;3;486;0;22;28;;0;4;5;7;;418;0;0;;0;;128;3;1;0;894;8;95;0;138;25;17;10;0;;11;170;3311;0;69;1;90;62;257;20;9;;94;0;4646;2;105;1;;23;1559;3;1;5;16;3;5;0;0;0;0;2;12;;0;1;29;0;36;64;121;188;0;119;19;1028;95;5560;3;0;15;43;8;0;35;;;64;12;0;4;;18;0;10;9;0;;38;128;15;;19;5;14;7;0;29;;;0;;0;0;7;14;0;;65;123;1;0;1;0;8;0;573;206;0;36;3;68;45;1;0;0;138;98;;7;320;0;13;66;39;132;2;119;0;0;160;23;31;7;;0;11;0;0;;;0;;1;3;;0;0;122;;0;15;289;1;12;6;6;0;1198;8459;23;13;0;;0;;;26;2;;34;1;0
3/24/20;20;45;6;0;;11;41;0;35;855;114;8;7;6;0;6;1328;11;16;5;;3;0;3;1;;345;0;0;;5;1;216;0;0;0;1044;0;114;29;69;71;24;5;0;3;21;71;4438;2;65;0;43;29;192;26;33;;71;0;7691;0;74;1;;3;3838;0;0;7;3;3;0;2;1;0;3;1;2;;0;3;71;3;20;65;219;371;11;53;33;1411;20;4789;3;0;13;39;1;2;1;;;76;1;0;2;;19;0;0;10;0;;36;77;41;;19;0;15;6;14;22;;2;0;;0;0;15;8;0;;51;212;0;0;2;1;10;0;545;239;1;40;11;32;32;5;0;82;103;115;;0;460;5;7;143;34;0;17;51;0;0;110;54;28;6;;36;12;0;1;;;2;;0;0;;0;3;106;;0;14;293;1;30;0;26;8;1378;11236;4;3;0;;48;;17;11;28;;128;0;0
3/25/20;31;50;2;2;;23;30;0;86;796;600;5;15;33;1;6;1195;24;19;51;;0;0;13;4;;310;0;0;;0;0;313;19;0;0;774;48;176;16;78;72;19;8;0;;8;158;2342;0;131;1;67;34;101;17;39;;48;0;8553;0;92;1;;4;2446;0;0;9;3;26;0;0;1;2;0;1;3;;0;6;76;2;39;107;204;488;10;70;50;1762;60;5249;0;2;15;65;9;26;4;;;100;2;0;17;2;37;0;1;5;0;;30;224;17;1;36;4;16;20;2;12;;1;0;;0;0;5;6;0;;38;106;0;0;2;5;4;0;811;195;1;47;18;98;21;2;0;90;104;152;;1;302;10;25;186;27;57;4;205;0;1;256;49;38;13;;0;7;0;2;;;4;;0;0;1;1;0;107;;0;25;343;6;21;0;11;0;2338;8789;27;6;0;0;7;;0;5;2;;155;0;0
3/26/20;24;85;33;0;;23;25;0;115;606;376;2;6;9;0;0;1199;15;22;29;;0;0;3;7;;232;1;1;;5;1;1426;0;0;0;925;7;220;0;102;92;24;9;1;0;8;260;4954;9;133;5;80;38;129;35;76;;78;3;8954;1;88;0;;10;2931;0;0;3;7;15;11;1;0;0;2;3;5;;0;16;36;1;35;104;235;439;0;87;30;2206;89;5210;0;4;26;75;0;2;5;;2;104;4;0;9;0;29;1;4;0;0;;65;234;24;0;55;4;24;6;0;29;2;0;0;;0;0;5;6;0;;70;172;4;1;5;0;7;0;852;350;0;73;15;145;142;0;0;84;66;150;;2;633;4;11;144;54;163;1;133;0;0;238;10;48;12;;21;13;0;0;;;4;1;0;0;0;0;5;111;;0;59;561;3;19;0;29;5;2375;13963;28;10;0;0;15;;0;16;8;;152;9;1
3/27/20;36;0;0;4;2;28;39;1;87;1141;367;9;29;40;6;9;1363;32;22;39;;1;9;7;22;;482;4;0;;0;0;633;9;1;0;1000;16;164;16;94;21;30;10;1;1;14;408;5780;0;153;4;96;65;192;134;14;;71;2;9181;0;78;0;;8;3922;1;6;6;4;64;9;1;0;1;1;1;12;2;0;15;77;0;39;103;255;297;3;75;36;2389;65;6153;14;1;19;96;6;0;2;;0;91;13;3;32;4;35;0;5;4;0;;25;120;23;0;50;2;28;14;4;24;2;2;1;;1;4;10;33;0;;110;235;2;4;1;3;14;0;1019;240;0;76;10;86;22;5;0;71;140;170;;22;549;11;12;123;81;182;9;112;0;0;296;26;49;10;;10;6;1;0;;;0;0;4;2;1;2;1;91;;0;0;1196;5;17;1;43;0;2692;16797;21;18;4;0;1;2;0;10;15;;218;2;0
3/28/20;43;72;16;0;0;12;43;1;101;668;212;0;43;20;0;0;1519;0;29;8;;0;2;1;13;;502;0;0;;8;0;657;4;0;0;1390;5;304;0;119;48;32;13;0;1;16;217;6294;1;169;0;93;42;224;37;39;;74;0;8244;4;67;0;;4;3809;0;0;2;2;5;20;3;0;0;1;7;2;0;0;28;91;0;43;153;302;369;3;149;76;2926;88;5959;20;0;40;135;0;14;4;;0;146;17;2;73;0;23;0;4;0;0;;59;152;36;0;70;9;22;8;1;18;0;0;0;;0;0;2;13;1;;132;130;0;0;0;0;16;0;1172;425;0;78;22;112;55;0;0;96;0;168;64;7;724;4;13;263;73;196;4;92;0;0;240;138;55;69;;5;14;1;0;;;0;1;0;3;0;0;1;0;;0;54;2069;1;15;0;62;0;3087;18695;0;21;0;0;12;0;2;8;6;;243;2;2
3/29/20;41;63;15;0;0;11;52;0;55;594;431;0;17;24;2;0;844;34;38;7;;0;5;5;7;;487;2;1;;0;0;711;0;1;15;1048;39;299;11;113;69;32;39;0;0;17;384;3965;2;155;0;138;45;208;65;41;;95;0;6424;0;193;0;;11;4611;0;2;4;3;4;1;1;0;3;0;2;4;0;3;15;71;0;65;109;294;584;3;106;48;3076;73;5974;9;6;23;194;7;26;1;;0;105;10;0;36;0;21;1;1;9;0;;36;226;25;0;13;1;32;9;4;22;5;3;1;;2;0;5;8;2;;131;159;1;0;0;0;16;2;1159;264;2;60;21;115;36;4;0;272;211;249;36;6;902;3;28;160;202;228;6;99;0;2;401;71;59;0;;1;11;0;0;;;6;0;0;0;3;0;3;109;;0;0;1704;8;16;0;93;16;3197;19979;21;29;1;0;0;0;3;17;3;;17;12;2
3/30/20;26;0;8;0;0;15;58;3;75;522;284;22;27;66;7;1;683;0;15;27;;0;0;6;15;;352;3;0;;0;0;869;23;0;0;1122;25;230;0;98;94;19;20;0;1;35;166;4751;4;194;0;140;57;55;39;40;;95;6;5813;0;0;0;;4;2599;0;0;5;6;11;9;0;0;0;1;2;1;0;0;29;56;7;39;130;200;628;10;92;41;2901;57;5217;2;2;24;173;4;0;4;;5;78;20;0;55;0;26;5;1;5;0;;90;119;71;7;121;3;32;1;9;18;9;0;0;;0;0;13;8;1;;145;150;0;3;0;0;0;0;1104;257;0;76;15;88;181;1;0;343;118;224;27;9;792;5;44;308;82;270;10;26;1;0;253;41;39;41;;5;12;0;0;;;11;0;4;0;0;0;2;143;;0;51;1815;4;23;1;107;3;2822;18360;36;12;0;0;0;0;8;15;3;;93;1;0
3/31/20;36;143;27;0;0;11;50;0;146;805;464;;64;30;1;0;1738;42;13;15;;0;5;1;11;;323;0;0;;11;1;1169;17;0;0;1138;3;310;43;84;96;16;31;0;;16;173;4615;7;182;0;42;73;76;36;33;;56;0;8145;7;95;0;0;9;4376;0;0;8;0;0;4;0;1;8;0;0;4;0;0;2;77;0;45;129;295;226;0;180;83;3186;66;4050;0;4;9;87;8;0;2;;0;125;11;4;41;3;8;0;2;0;0;;0;38;0;0;77;3;35;6;7;26;0;6;0;2;0;0;19;18;0;;101;156;0;0;1;10;34;0;884;124;0;95;12;86;98;1;0;666;99;193;47;9;446;1;59;192;44;302;0;224;2;1;328;0;33;0;;0;20;0;0;0;;2;;1;0;0;2;4;263;;0;34;1610;7;0;5;62;0;2858;21595;29;4;0;0;16;1;;3;12;;46;6;0
4/1/20;6;53;25;0;0;20;39;0;0;564;150;5;25;60;0;2;1681;24;40;52;2;2;5;2;8;;1138;1;0;3;47;0;1112;0;0;3;696;0;289;51;54;108;17;16;1;2;32;306;5453;5;283;0;208;132;336;30;47;;102;3;7413;2;71;0;;1;7578;9;0;12;15;0;0;0;0;0;1;2;9;6;4;31;77;0;33;114;325;443;10;146;64;3111;49;4053;18;0;6;0;9;23;0;;1;0;23;2;15;0;17;4;4;2;0;;49;190;22;2;61;3;55;18;2;44;0;1;0;4;0;;7;15;1;;121;140;0;0;0;0;0;0;845;221;0;0;13;106;115;1;0;0;414;256;65;2;1035;4;88;293;115;501;5;110;0;1;407;35;51;27;1;1;13;0;2;;;0;3;0;0;0;0;0;0;;0;50;2704;2;16;0;69;11;4273;24998;6;24;0;0;0;0;0;6;7;;27;0;1
4/2/20;14;0;26;0;0;16;92;1;167;529;269;0;61;51;11;3;1516;15;23;2;0;5;0;2;8;2;1119;6;1;1;0;0;1059;25;2;0;962;22;293;40;100;159;28;26;0;0;58;281;6156;3;247;1;175;131;456;34;54;;61;3;7583;4;62;2;;4;4861;2;1;5;18;43;0;0;0;14;0;8;8;1;7;47;96;1;60;149;212;675;13;568;0;2987;85;4782;0;6;4;225;22;5;1;;0;190;28;8;8;1;16;0;4;21;3;;48;141;48;0;37;3;70;14;8;25;10;1;2;0;0;0;7;11;1;;163;142;2;2;0;54;20;1;1019;218;0;76;18;136;258;0;0;227;252;243;47;17;808;0;54;215;160;440;7;157;0;0;512;121;27;37;0;6;15;2;0;0;;9;10;0;0;0;0;2;120;;0;32;2148;2;17;1;245;0;4514;27103;11;14;0;1;8;0;0;21;13;;27;1;0
4/3/20;38;360;43;2;1;18;73;0;0;418;248;5;41;68;0;2;1479;27;35;74;1;0;3;2;9;0;1074;3;0;0;102;0;1673;0;0;19;1124;4;373;38;70;96;21;21;0;0;36;269;6174;7;279;0;96;139;405;79;69;;139;4;7272;0;72;0;;4;2116;0;0;6;13;9;19;0;0;22;0;1;5;0;0;3;48;2;38;113;402;661;6;336;78;2875;99;4668;0;3;21;439;29;13;4;;0;86;25;6;38;0;15;0;3;5;0;;68;168;12;1;54;5;82;21;5;0;8;4;0;2;1;0;11;15;0;3;132;208;0;0;0;0;23;0;1083;270;0;49;21;158;91;0;0;322;0;392;30;21;783;8;114;278;111;771;0;165;0;0;519;49;56;26;1;9;5;0;0;;;5;7;6;0;0;0;3;104;;0;61;2456;8;0;1;103;1;4913;28819;18;3;0;0;1;0;3;3;8;;82;3;0
4/4/20;11;0;0;6;0;27;34;0;132;396;324;2;43;54;0;5;1694;0;28;0;0;3;0;0;7;0;1146;0;0;0;97;1;1251;11;0;0;1033;24;333;238;62;106;20;36;0;0;40;332;6082;0;371;2;108;185;205;103;0;;99;0;6663;6;97;5;1;2;5233;3;2;27;23;1;7;0;0;0;1;3;5;6;4;42;68;0;55;196;424;1176;43;601;0;0;45;4585;37;6;0;318;12;19;0;;1;94;0;1;74;0;0;0;0;3;1;;122;125;35;0;0;4;86;30;6;76;3;0;0;0;0;0;14;17;0;0;178;217;0;1;2;24;16;0;1026;273;1;52;0;198;181;2;0;385;0;437;62;0;852;19;0;445;305;601;7;0;0;0;612;65;37;24;0;6;12;0;0;;;10;0;0;0;0;0;1;103;;0;0;2786;3;16;0;175;3;4868;32425;12;37;1;5;0;0;7;4;9;;43;0;1
4/5/20;27;481;35;0;0;29;52;2;186;241;139;2;78;46;6;9;922;14;18;45;0;0;2;2;18;0;1222;4;0;0;43;0;1363;20;1;4;974;27;424;46;48;139;19;19;1;0;30;282;5936;10;320;0;90;80;97;57;206;;60;7;5533;3;267;0;0;2;4267;0;0;9;22;9;3;0;0;59;0;11;6;3;1;4;47;3;55;106;331;590;12;472;106;5275;53;4805;5;2;24;336;4;0;0;;1;81;137;6;0;0;26;1;2;8;3;;0;117;16;7;211;2;161;27;6;53;2;1;0;0;0;1;14;10;0;1;202;150;0;0;0;22;20;0;904;302;0;48;46;128;151;1;0;76;159;244;74;;638;8;376;430;148;582;13;294;0;3;365;75;43;21;2;8;12;2;0;;;6;0;0;0;0;1;1;191;;0;40;3013;3;8;0;153;0;4911;34272;19;39;0;0;0;0;0;1;8;;80;0;0
4/6/20;35;294;29;0;0;28;11;4;103;217;57;0;63;31;5;18;665;43;28;12;0;6;0;0;26;0;852;1;0;2;170;1;1614;0;0;0;821;16;310;95;67;79;19;32;0;0;20;115;3677;8;292;0;167;69;181;79;85;;62;0;3667;5;45;2;1;0;1873;0;0;17;18;0;5;1;0;10;0;9;17;0;5;30;56;0;11;181;507;412;1;693;83;2483;69;4316;32;3;22;383;16;72;0;;0;47;77;4;71;1;7;0;1;7;3;;40;75;24;0;102;7;112;13;1;0;4;0;0;0;0;0;52;31;0;0;253;179;0;2;0;64;22;0;1224;130;3;39;21;187;535;1;0;152;827;475;23;62;754;9;279;251;284;658;2;206;0;2;387;120;20;14;2;7;3;0;0;1;;7;2;3;0;0;1;3;51;;0;58;3135;1;0;1;83;4;4020;25398;17;76;0;0;4;0;2;4;10;;70;0;0
4/7/20;25;277;38;0;0;16;20;2;74;314;100;7;57;32;4;35;1934;19;18;56;0;4;2;0;11;0;926;4;0;0;136;2;1157;7;0;0;552;62;344;8;56;94;13;30;0;2;19;235;3834;31;312;1;83;103;101;11;3;;20;2;5209;1;249;0;0;2;3912;0;0;14;11;73;6;0;0;7;0;4;2;15;2;7;40;3;73;218;253;474;12;354;70;2274;76;3599;14;1;4;252;16;12;1;;1;47;109;0;139;1;14;0;0;12;1;;32;39;9;0;99;4;101;19;5;87;2;1;1;0;0;0;6;17;0;1;296;131;0;0;0;69;6;1;952;115;0;32;73;112;280;0;0;414;587;311;38;36;452;0;228;193;292;954;1;138;0;0;376;66;24;49;0;11;4;0;0;0;;9;0;0;1;3;0;14;38;;0;21;3148;1;10;2;11;0;3592;30561;4;55;0;0;11;0;0;6;26;;31;0;0
4/8/20;19;283;30;0;0;6;28;1;87;343;112;3;76;86;3;41;1515;20;28;55;0;0;0;0;16;0;1661;3;0;0;161;0;1230;19;0;0;590;26;301;27;86;201;16;46;0;0;29;195;4003;31;390;0;128;45;248;41;249;;77;0;5583;8;132;1;3;1;3777;9;0;8;1;0;4;0;0;16;0;6;9;0;2;7;60;1;78;247;345;344;11;773;0;2089;24;3039;1;4;0;351;14;42;2;;0;53;78;6;34;0;7;0;0;7;0;;37;127;6;1;64;2;91;8;8;29;9;0;0;0;0;0;38;24;0;3;346;170;0;0;0;25;16;0;777;108;0;26;48;149;393;6;1;104;208;435;60;7;712;2;225;360;247;1154;0;272;0;2;487;106;34;47;0;2;11;1;0;0;;0;15;0;0;0;0;7;111;;0;22;3892;2;3;0;143;0;5282;30613;6;107;0;1;7;0;3;0;19;;63;0;1
4/9/20;19;300;56;0;0;17;40;2;80;329;96;3;105;35;0;54;1598;30;16;12;0;0;0;0;54;0;2210;4;0;1;205;1;1391;3;1;15;546;35;430;45;86;274;19;61;0;1;32;295;4974;14;331;0;155;104;455;36;238;;52;2;5745;3;179;0;0;0;3881;3;0;15;15;26;7;0;0;20;2;7;4;0;4;31;61;2;85;218;515;156;8;540;171;1997;30;3836;0;0;9;511;7;10;1;;0;39;112;0;55;3;27;0;1;4;17;;32;64;29;2;91;2;118;8;8;18;3;0;1;3;0;3;13;5;0;0;396;156;7;0;0;64;22;0;969;147;0;23;0;279;1388;4;0;106;250;357;47;3;699;9;153;344;219;1175;5;137;0;0;726;142;36;101;1;29;7;0;0;1;4;25;0;0;2;0;1;5;54;;0;27;4117;0;3;1;206;1;5450;33323;9;51;1;0;1;0;0;4;14;;96;0;1
4/10/20;19;331;61;4;0;9;16;0;99;279;100;5;104;59;3;112;2239;29;31;64;0;4;9;0;4;0;1930;1;0;6;420;1;1474;32;1;0;785;60;426;0;55;169;37;58;0;0;38;257;5323;5;233;1;238;94;515;22;139;;71;0;4537;1;118;0;0;0;4286;11;0;7;10;65;3;0;0;30;0;39;3;2;0;39;64;3;210;337;1169;564;32;678;30;1634;32;4204;13;0;14;579;5;18;1;;0;27;55;0;43;1;7;0;0;1;0;;43;81;12;3;99;3;115;3;0;46;0;5;0;0;1;0;20;41;0;0;260;109;0;0;0;68;12;0;1213;150;0;23;38;224;914;0;0;206;279;370;63;0;815;5;166;441;201;1459;3;355;0;0;722;286;33;19;0;25;6;4;0;0;0;14;10;0;0;0;1;3;50;;1;20;4056;2;1;0;224;0;5131;33901;7;27;0;4;4;0;5;2;3;1;89;0;0
4/11/20;18;370;37;2;0;7;30;0;81;312;86;4;65;26;1;94;2336;5;11;111;0;5;0;1;8;0;1781;1;0;0;495;1;1385;8;0;0;733;36;529;73;79;250;19;49;0;0;31;163;4133;10;184;0;271;95;2196;51;95;;56;1;4550;9;164;1;0;0;4342;2;2;16;9;0;4;0;0;18;0;11;2;0;3;10;88;1;120;219;696;440;11;1035;47;1972;27;3951;15;2;0;658;5;41;1;;1;0;83;0;38;0;27;1;1;7;6;;44;108;23;0;74;6;149;5;9;48;28;1;0;0;0;0;8;4;0;1;403;118;3;0;0;28;17;1;1335;84;0;20;27;222;641;0;0;0;187;380;42;3;1516;4;136;265;238;1786;5;364;0;1;544;0;36;14;1;11;15;9;0;1;0;1;0;0;0;1;0;3;45;;0;28;4747;0;0;7;311;0;4858;35527;13;42;0;0;4;0;0;1;23;0;69;1;0
4/12/20;21;376;34;0;0;17;46;0;162;247;51;6;67;47;1;58;1029;36;26;42;2;0;2;0;24;0;1089;4;0;0;245;3;1168;11;0;0;592;53;426;17;93;236;19;56;1;0;21;170;2821;37;177;0;139;64;96;46;145;;70;0;3899;4;136;0;0;0;3114;3;0;8;9;30;2;0;5;38;0;16;3;3;5;1;39;2;100;330;839;335;25;909;39;1837;14;4694;0;4;9;743;2;38;2;;0;62;161;8;40;2;10;0;0;2;11;;54;47;18;1;97;2;122;6;0;49;18;3;0;0;0;0;6;1;0;3;375;184;0;0;0;53;13;0;1316;76;0;14;62;260;951;0;0;352;250;401;63;2;515;1;216;523;275;1667;2;382;0;4;466;390;28;13;2;12;13;0;0;1;0;0;0;6;2;0;0;0;33;;0;14;5138;3;5;0;308;0;4313;28391;7;172;0;0;0;0;1;4;33;0;25;0;3
4/13/20;16;387;52;0;0;13;26;0;66;130;33;0;40;59;3;139;524;13;14;96;0;0;7;0;30;1;1442;1;0;0;352;1;1064;0;0;10;400;41;286;0;112;67;18;49;2;0;17;89;2537;27;178;0;208;89;209;5;126;;33;0;3030;2;69;0;0;0;1613;8;0;15;9;158;0;0;0;0;3;3;0;1;0;4;66;0;48;399;727;402;2;796;34;1657;12;4092;15;3;8;507;6;42;0;;0;25;80;0;81;1;11;0;0;11;2;;9;11;21;0;116;1;102;9;4;68;11;10;0;0;0;2;9;5;1;1;442;153;1;0;0;38;5;2;1174;95;3;15;53;166;671;2;0;220;336;318;109;0;598;13;251;310;250;2186;6;429;0;0;332;233;17;14;0;0;2;4;0;0;0;7;0;0;0;0;4;0;28;;0;22;4789;1;3;0;266;1;3579;27620;12;69;0;0;6;0;0;2;79;0;145;3;0
4/14/20;8;398;58;2;0;21;28;0;69;106;44;0;50;21;1;182;537;18;10;225;0;0;0;0;24;1;1261;2;0;0;341;4;1298;1;0;0;279;52;312;0;94;76;17;57;0;0;29;68;2082;84;144;0;200;69;63;23;125;;31;0;3116;3;90;0;0;0;2673;0;0;15;1;0;0;0;0;69;0;11;1;0;2;10;50;7;54;316;992;441;14;1211;26;1617;10;3153;4;1;2;390;11;11;0;;0;27;66;0;218;0;2;0;1;8;9;;8;11;4;1;102;0;50;2;0;26;7;21;0;0;0;0;6;0;0;3;353;134;6;0;0;19;20;0;964;73;2;8;214;72;0;2;0;284;342;260;6;0;349;12;252;333;424;2558;1;472;0;10;465;386;7;27;1;0;11;0;0;0;0;24;2;0;1;1;8;1;34;;2;19;4093;0;5;14;325;0;3489;25023;7;133;0;0;8;0;0;3;18;0;99;2;3
4/15/20;13;412;49;0;0;8;44;0;160;191;50;0;49;45;1;209;1560;13;28;167;0;0;0;0;43;0;1832;0;0;0;362;0;1383;19;0;4;254;0;392;35;49;127;6;40;1;0;33;82;2486;65;193;0;119;87;74;41;160;;25;1;4424;8;97;0;6;0;5497;18;0;28;4;70;0;0;0;44;20;13;1;1;1;12;54;0;67;282;832;460;0;1075;22;1574;9;2972;0;32;6;455;8;19;0;;2;27;55;1;88;0;9;0;0;15;0;;0;15;2;9;125;0;222;9;2;54;21;12;14;2;0;0;13;0;1;0;385;170;1;0;0;22;30;0;868;78;2;6;97;102;2784;0;0;291;272;268;20;19;514;2;197;246;411;2774;7;435;1;3;497;334;8;66;0;16;8;35;0;0;0;10;0;4;0;0;0;0;30;;2;21;4062;0;2;7;270;1;4178;26922;11;167;0;0;4;0;0;1;15;0;143;0;0
4/16/20;14;432;70;0;0;19;48;0;0;136;42;1;56;27;2;219;1633;14;34;145;0;0;24;0;44;0;3058;4;0;0;447;0;1318;13;0;43;583;28;356;0;50;126;8;48;44;0;20;162;2866;72;170;0;328;90;255;29;155;;22;0;3820;3;76;0;0;0;2633;12;0;6;0;5;2;0;0;41;10;16;0;3;7;7;37;1;73;297;1068;455;12;942;15;1512;7;2667;0;20;4;482;9;17;0;;0;22;50;6;64;0;17;0;0;4;0;;21;66;9;13;136;0;115;5;2;66;4;0;0;0;0;0;10;0;0;0;448;85;1;0;0;14;34;0;734;111;0;6;0;177;1172;0;0;230;517;380;51;4;643;13;283;337;408;3388;2;493;0;0;482;447;28;28;2;20;15;20;0;0;0;0;5;4;1;1;4;4;29;;0;33;4281;1;0;35;392;0;4326;30148;10;137;0;0;4;0;0;0;41;0;91;3;6
4/17/20;9;460;10;0;0;24;42;0;128;78;39;2;30;52;0;341;1674;1;53;27;0;2;2;0;24;0;2105;1;0;2;476;0;1717;20;1;0;315;34;534;0;352;128;16;48;0;0;20;130;3380;156;198;0;141;108;367;32;168;;15;0;3818;7;132;1;0;0;2641;8;0;42;11;0;2;0;0;34;0;18;0;3;2;16;50;2;111;380;724;257;30;1007;19;1606;12;3786;6;18;1;585;9;23;0;;0;22;119;1;139;0;5;0;0;1;14;;58;71;9;1;259;0;105;15;1;107;23;11;1;0;0;0;4;0;4;0;450;110;2;0;0;25;35;0;1061;114;0;2;109;265;1016;0;5;207;520;336;69;3;750;0;392;491;445;3448;2;518;0;0;613;728;20;114;2;34;21;0;0;0;0;5;0;0;0;0;0;0;28;;12;42;4801;0;0;6;397;0;5065;31667;9;78;0;0;7;0;0;0;30;0;99;0;1
4/18/20;14;0;51;0;0;21;47;0;98;155;36;1;57;58;0;266;1394;14;46;44;1;0;0;0;28;0;3257;1;0;0;575;0;1791;20;0;26;346;54;445;161;31;206;7;61;1;0;0;116;3609;141;194;0;371;150;225;25;171;;0;0;3836;4;120;0;0;0;405;13;0;22;0;0;0;0;0;39;28;21;1;4;6;15;23;1;71;407;709;224;5;991;48;1499;15;3493;1;20;5;628;12;17;0;;0;18;134;0;121;0;5;0;0;6;3;;90;36;7;0;281;1;110;0;6;36;19;9;0;1;0;0;1;0;4;1;578;69;3;0;0;18;51;0;1235;0;14;8;50;194;998;0;0;218;456;461;25;13;181;28;560;360;372;4070;5;762;0;0;676;623;36;72;11;9;7;36;0;0;0;13;0;5;3;0;6;2;0;;0;42;4353;0;0;53;301;0;5292;30833;6;70;0;0;23;0;0;0;36;0;178;4;0
4/19/20;8;477;63;0;0;9;43;5;170;59;53;0;33;44;0;306;722;8;32;29;0;0;3;1;27;0;2917;3;0;0;518;0;1469;20;0;0;325;59;478;0;18;182;6;63;2;0;26;105;2458;0;169;0;209;117;572;53;188;;0;0;-713;9;192;0;0;0;2569;1;0;18;5;193;0;0;0;0;0;22;0;0;0;15;18;0;82;325;778;283;8;1334;0;1374;6;3491;21;10;6;566;16;48;0;;0;8;94;0;63;0;4;0;1;10;5;;59;57;30;0;121;0;87;4;0;53;26;13;0;0;0;0;4;1;6;0;622;54;1;0;0;12;49;0;1140;193;1;4;111;63;931;0;0;209;512;363;50;6;663;0;345;351;304;4785;1;1132;0;34;606;942;13;40;4;20;8;19;0;0;0;13;7;0;0;0;0;1;33;;0;2;3783;0;3;1;644;0;4956;32922;9;45;0;0;0;0;2;0;31;0;251;5;1
